"","x","y","cellType"
"3699",993.960317460317,1148.62566137566,"p53+Tumour"
"3700",988.146596858639,1362.31806282723,"Keratin+ Tumour"
"3701",990.963927855711,980.25250501002,"Immune"
"3702",985.52808988764,1128.92509363296,"Keratin+ Tumour"
"3703",995.870813397129,1499.01913875598,"Keratin+ Tumour"
"3704",991.210396039604,83.8935643564356,"Immune"
"3705",989.691588785047,252.822429906542,"Immune"
"3706",992.128272251309,318.264397905759,"p53+Tumour"
"3707",987.175757575758,728.521212121212,"Immune"
"3708",989.452631578947,1058.91052631579,"Keratin+ Tumour"
"3709",985.977941176471,816.830882352941,"Immune"
"3710",997.877192982456,1209.15350877193,"Keratin+ Tumour"
"3711",996.305555555556,1597.39722222222,"Keratin+ Tumour"
"3712",993.544444444444,34.8888888888889,"Immune"
"3713",995.997126436782,938.850574712644,"Immune"
"3714",990.776632302405,372.350515463918,"Keratin+ Tumour"
"3715",990.321022727273,640.568181818182,"Immune"
"3716",996.912037037037,656.023148148148,"Immune"
"3717",993.552401746725,693.058951965065,"Immune"
"3718",997.741984732824,1397.87786259542,"Keratin+ Tumour"
"3719",996.141071428571,1422.51428571429,"Keratin+ Tumour"
"3720",995.31320754717,1872.09056603774,"p53+Tumour"
"3721",1000.28218562874,1957.41317365269,"Endothelial"
"3723",991.061349693251,878.736196319018,"Immune"
"3724",994.21875,1046.19375,"Immune"
"3725",995.671604938272,1524.38765432099,"Keratin+ Tumour"
"3727",993.333938294011,506.823956442831,"Immune"
"3728",995.064814814815,819.259259259259,"Immune"
"3729",994.598455598456,916.895752895753,"Immune"
"3730",1003.04486422668,1578.5147579693,"Keratin+ Tumour"
"3733",1000.32206759443,201.473161033797,"Immune"
"3735",998.686940966011,531.78175313059,"Immune"
"3736",994.966386554622,572.163865546219,"Immune"
"3737",996.773462783172,714.155339805825,"Immune"
"3739",996.427756653992,1826.41634980989,"Keratin+ Tumour"
"3740",996.287671232877,174.885844748858,"Immune"
"3742",1000.06430155211,625.166297117517,"Immune"
"3743",998.810707456979,852.891013384321,"Immune"
"3744",998.07761732852,395.77797833935,"Immune"
"3745",999.593922651934,962.629834254144,"Immune"
"3746",1005.0110619469,1292.89712389381,"Keratin+ Tumour"
"3749",1000.5445026178,729.947643979058,"Immune"
"3751",995.488888888889,1446.55111111111,"Keratin+ Tumour"
"3752",1004.3295269168,1659.01141924959,"Keratin+ Tumour"
"3753",1004.91346153846,143.649038461538,"p53+Tumour"
"3754",1001.64315352697,335.095435684647,"Keratin+ Tumour"
"3756",998.744868035191,1077.17302052786,"Immune"
"3757",998.383886255924,1676.71090047393,"Keratin+ Tumour"
"3758",1004.62203023758,476.909287257019,"Keratin+ Tumour"
"3759",1000.75147928994,890.461538461538,"Immune"
"3760",1011.98772321429,1164.609375,"p53+Tumour"
"3761",1013.90345438441,1543.34898139947,"Keratin+ Tumour"
"3762",1011.66373239437,115.793133802817,"p53+Tumour"
"3763",1002.42585551331,164.174904942966,"Immune"
"3764",1002.42050209205,1016.14435146444,"Immune"
"3765",1006.49575070822,40.2039660056657,"Immune"
"3766",1013.82025894897,300.410510281797,"p53+Tumour"
"3768",1002.44588744589,1691.38528138528,"Keratin+ Tumour"
"3769",1006.7558685446,269.678403755869,"Immune"
"3770",1007.1677852349,671.749440715884,"Immune"
"3771",1004.55154639175,1478.43298969072,"Keratin+ Tumour"
"3772",1011.29590017825,1375.55614973262,"Keratin+ Tumour"
"3773",1007.87692307692,60.1846153846154,"Immune"
"3774",1009.47300215983,250.792656587473,"Immune"
"3775",1017.44945848375,361.750902527076,"p53+Tumour"
"3776",1013.96796657382,445.437325905292,"p53+Tumour"
"3777",1010.50333333333,464.363333333333,"Keratin+ Tumour"
"3778",1012.55458515284,1467.18777292576,"Keratin+ Tumour"
"3782",1005.49645390071,1354.93617021277,"Keratin+ Tumour"
"3783",1012.44405182568,808.487632508834,"Keratin+ Tumour"
"3784",1011.89770354906,870.62630480167,"Immune"
"3786",1010.63565891473,382.573643410853,"Keratin+ Tumour"
"3787",1008.295,1111.38,"Keratin+ Tumour"
"3788",1009.49284253579,1885.11247443763,"Keratin+ Tumour"
"3789",1019.88421052632,84.4434210526316,"Immune"
"3790",1010.01123595506,931.513108614232,"Immune"
"3791",1021.2934051144,1187.08209959623,"p53+Tumour"
"3795",1011.72121212121,1064.12727272727,"Immune"
"3797",1012.48120300752,891.744360902256,"Immune"
"3798",1010.04347826087,987.953416149068,"Immune"
"3800",1019.35425531915,1437.42021276596,"Keratin+ Tumour"
"3801",1022.23926380368,1995.83742331288,"Immune"
"3802",1015.42236024845,1354.2298136646,"Keratin+ Tumour"
"3803",1013.51336898396,705.312834224599,"Immune"
"3804",1011.45945945946,1326.84684684685,"Keratin+ Tumour"
"3805",1012.085,1637.275,"Keratin+ Tumour"
"3806",1012.53711790393,497.157205240175,"Mesenchymal"
"3807",1014.81003584229,1130.23297491039,"Keratin+ Tumour"
"3810",1015.48854961832,1862.00763358779,"Immune"
"3811",1015.93617021277,848.601063829787,"Keratin+ Tumour"
"3812",1019.36616702355,1681.92291220557,"Keratin+ Tumour"
"3813",1014.6064516129,1702.17419354839,"Keratin+ Tumour"
"3815",1015.89614740369,914.155778894472,"Immune"
"3816",1020.60106382979,414.085106382979,"p53+Tumour"
"3817",1021.4427480916,431.393129770992,"p53+Tumour"
"3818",1017.51948051948,944.454545454545,"Immune"
"3819",1017,1327,"Keratin+ Tumour"
"3820",1023.30897703549,1401.23382045929,"Keratin+ Tumour"
"3822",1021.78330658106,1721.56019261637,"Keratin+ Tumour"
"3823",1020.52307692308,1979.93538461538,"Mesenchymal"
"3826",1029.19213174748,572.579139981702,"Immune"
"3827",1020.72,396.742222222222,"Keratin+ Tumour"
"3828",1020.94986072423,510.231197771588,"Immune"
"3829",1020.32015810277,832.857707509881,"Keratin+ Tumour"
"3830",1030.69156626506,1207.91807228916,"Keratin+ Tumour"
"3831",1022.27389705882,1501.56433823529,"Keratin+ Tumour"
"3832",1021.90376569038,2012.50627615063,"Immune"
"3833",1019.57553956835,162.60071942446,"Keratin+ Tumour"
"3834",1020.86324786325,211.683760683761,"Immune"
"3835",1025.23048327138,237.585501858736,"Immune"
"3836",1031.17181069959,613.692386831276,"Endothelial"
"3837",1026.44386873921,638.405872193437,"Immune"
"3838",1023.30334728033,1009.87447698745,"Immune"
"3839",1018.33864541833,334.697211155379,"Keratin+ Tumour"
"3840",1025.23347107438,763.25826446281,"Keratin+ Tumour"
"3841",1021.5549132948,971.00289017341,"Immune"
"3843",1023.19741100324,1574.49190938511,"Keratin+ Tumour"
"3844",1024.33413461538,1641.55769230769,"Keratin+ Tumour"
"3845",1020.44726301736,1799.82910547397,"Keratin+ Tumour"
"3848",1028.9305856833,1039.43817787419,"Immune"
"3849",1027.84384384384,62.4474474474474,"Immune"
"3851",1024.79032258065,656.58064516129,"Immune"
"3852",1024.34351145038,788.145038167939,"Keratin+ Tumour"
"3853",1031.36580882353,1310.55330882353,"Keratin+ Tumour"
"3854",1026.475,1825.75625,"Unidentified"
"3855",1031.64373464373,527.113022113022,"Immune"
"3856",1027.68292682927,883.888888888889,"Immune"
"3857",1030.97954271961,1115.96630565584,"Keratin+ Tumour"
"3859",1027.14772727273,674.244318181818,"Immune"
"3861",1034.23274161736,853.069033530572,"Keratin+ Tumour"
"3862",1030.7027027027,903.005405405405,"Immune"
"3863",1027.44214876033,1328.50826446281,"Keratin+ Tumour"
"3865",1032.6231884058,43.3623188405797,"Immune"
"3866",1031.39406779661,819.728813559322,"Keratin+ Tumour"
"3868",1033.14649681529,1384.93630573248,"Keratin+ Tumour"
"3869",1035.27242524917,1698.83222591362,"Keratin+ Tumour"
"3870",1035.11190053286,150.758436944938,"p53+Tumour"
"3871",1041.07111111111,475.054444444444,"p53+Tumour"
"3872",1034.62411347518,513.560283687943,"Immune"
"3873",1040.04393063584,1153.21040462428,"Keratin+ Tumour"
"3874",1034.82914572864,1657.74623115578,"Keratin+ Tumour"
"3875",1034.80779220779,262.514285714286,"Immune"
"3876",1031.21052631579,277.184210526316,"Immune"
"3877",1034.09793814433,315.649484536082,"p53+Tumour"
"3878",1033.18939393939,1022.38636363636,"Immune"
"3879",1038.87648970748,1359.37161430119,"Keratin+ Tumour"
"3880",1034.8052173913,1477.73391304348,"Keratin+ Tumour"
"3882",1034.73842592593,176.925925925926,"p53+Tumour"
"3883",1035.37614678899,546.174311926605,"Immune"
"3884",1039.72186495177,1569.13344051447,"Keratin+ Tumour"
"3885",1033.10240963855,128.674698795181,"Immune"
"3886",1036.58212560386,1625.71014492754,"Keratin+ Tumour"
"3887",1039.12108559499,217.361169102296,"Immune"
"3889",1033.71304347826,1269.6347826087,"Immune"
"3890",1044.29384965831,72.8291571753986,"Immune"
"3891",1039.45542635659,338.098837209302,"p53+Tumour"
"3892",1036.7731277533,978.649779735683,"Keratin+ Tumour"
"3893",1036.20303030303,1079.79090909091,"Immune"
"3894",1049.17174177832,1424.12545676005,"Keratin+ Tumour"
"3895",1032.90449438202,1594.14606741573,"Keratin+ Tumour"
"3896",1040.1808,394.7424,"Keratin+ Tumour"
"3897",1035.19879518072,794.246987951807,"Keratin+ Tumour"
"3898",1036.24778761062,1435.3185840708,"Keratin+ Tumour"
"3899",1045.39225181598,1514.75302663438,"Keratin+ Tumour"
"3900",1037.69852941176,111.496323529412,"Immune"
"3901",1036.22222222222,835.433333333333,"Keratin+ Tumour"
"3905",1041.69018404908,1006.88957055215,"Mesenchymal"
"3906",1040.70903010033,1060.28093645485,"Immune"
"3907",1042.2876344086,1292.20161290323,"Immune"
"3910",1046.625,1450.4703125,"Keratin+ Tumour"
"3913",1045.77089783282,295.668730650155,"p53+Tumour"
"3914",1045.09978768578,364.893842887473,"p53+Tumour"
"3916",1049.78547854785,1335.32178217822,"p53+Tumour"
"3917",1043.47445255474,131.583941605839,"Immune"
"3918",1045.08568443051,431.975966562173,"p53+Tumour"
"3919",1044.93208430913,753.407494145199,"Immune"
"3920",1041.16517857143,1758.14732142857,"Keratin+ Tumour"
"3922",1044.29862475442,1852.93713163065,"Mesenchymal"
"3923",1052.52589641434,1402.80079681275,"Keratin+ Tumour"
"3924",1054.22684703434,1599.24765868887,"Keratin+ Tumour"
"3925",1049.89592760181,1675.25188536953,"Keratin+ Tumour"
"3926",1049.59414990859,790.941499085923,"Keratin+ Tumour"
"3927",1049.3595505618,1235.77752808989,"Immune"
"3928",1054.07899807322,1274.87090558767,"Immune"
"3929",1047.06463878327,1534.33460076046,"Keratin+ Tumour"
"3930",1046.59701492537,185.970149253731,"Immune"
"3931",1046.6511627907,455.840531561462,"p53+Tumour"
"3932",1056.61619190405,637.499250374813,"Immune"
"3933",1054.16030534351,1104.72671755725,"Keratin+ Tumour"
"3934",1048.98928571429,1254.60714285714,"Unidentified"
"3936",1054.08737864078,318.625242718447,"p53+Tumour"
"3937",1048.94561933535,840.918429003021,"Keratin+ Tumour"
"3938",1054.58360128617,872.369774919614,"Keratin+ Tumour"
"3939",1055.93898305085,1132.50847457627,"Keratin+ Tumour"
"3940",1050.17647058824,1313.9477124183,"Keratin+ Tumour"
"3941",1056.875,1705.74431818182,"Keratin+ Tumour"
"3942",1055.31083202512,98.8759811616954,"Keratin+ Tumour"
"3943",1052.65517241379,170.133004926108,"p53+Tumour"
"3944",1057.11639344262,256.175409836066,"Immune"
"3945",1051.09090909091,140.969696969697,"p53+Tumour"
"3946",1049.78536585366,660.726829268293,"Immune"
"3947",1054.66582278481,1382.97974683544,"Keratin+ Tumour"
"3948",1052.62658227848,1491.04113924051,"Keratin+ Tumour"
"3949",1060.84247374562,1927.67911318553,"Endothelial"
"3950",1052.6875,185.666666666667,"Immune"
"3951",1053.48920863309,229.913669064748,"Immune"
"3952",1055.62344139651,568.516209476309,"Immune"
"3953",1054.74074074074,909.927609427609,"Keratin+ Tumour"
"3954",1055.42789598109,1077.87943262411,"Keratin+ Tumour"
"3955",1057.19472913616,1632.48169838946,"Keratin+ Tumour"
"3956",1061.81800391389,818.809197651663,"Keratin+ Tumour"
"3957",1059.46631016043,1045.34117647059,"Keratin+ Tumour"
"3958",1052.8323699422,1181.91329479769,"Immune"
"3959",1055.10566037736,1469.98490566038,"Keratin+ Tumour"
"3961",1060.20353982301,1766.5,"Keratin+ Tumour"
"3962",1055.93309859155,530.147887323944,"Immune"
"3964",1057.1400862069,1812.15301724138,"Mesenchymal"
"3965",1054.63736263736,1829.72161172161,"Immune"
"3966",1062.94915254237,1985.72099087353,"Keratin+ Tumour"
"3967",1057.89971346705,275.885386819484,"Immune"
"3968",1054.96734693878,514.926530612245,"Immune"
"3969",1058.23595505618,695.548689138577,"Immune"
"3970",1063.32379518072,121.775602409639,"p53+Tumour"
"3971",1059.00321543408,155.450160771704,"p53+Tumour"
"3972",1065.17726161369,350.616136919315,"p53+Tumour"
"3973",1067.95527522936,386.260321100917,"p53+Tumour"
"3974",1061.78113207547,1844.21886792453,"Immune"
"3975",1069.77385620915,614.97908496732,"Endothelial"
"3976",1057.91666666667,740.421052631579,"Immune"
"3977",1064.5641025641,762.424679487179,"Immune"
"3978",1059.3375,204.059375,"Immune"
"3979",1058.44827586207,1736.12068965517,"Keratin+ Tumour"
"3980",1066.91814946619,675.975088967971,"Immune"
"3981",1062.15161290323,1007.44193548387,"Keratin+ Tumour"
"3982",1071.03472931563,416.316649642492,"p53+Tumour"
"3983",1067.31516587678,1566.46563981043,"Keratin+ Tumour"
"3984",1063.58917197452,1654.66242038217,"Keratin+ Tumour"
"3985",1068.4847020934,1964.07729468599,"Keratin+ Tumour"
"3986",1064.76035502959,75.5443786982248,"Immune"
"3987",1063.36805555556,174.875,"Keratin+ Tumour"
"3988",1069.70695970696,926.771062271062,"Keratin+ Tumour"
"3989",1066.09954751131,952.660633484163,"Keratin+ Tumour"
"3990",1063.95918367347,991.891156462585,"Keratin+ Tumour"
"3991",1072.82586558045,1318.33197556008,"Keratin+ Tumour"
"3994",1065.33040935673,1860.26023391813,"Immune"
"3995",1065.9020979021,142.188811188811,"p53+Tumour"
"3997",1070.44766146993,187.621380846325,"Keratin+ Tumour"
"3998",1069.6178343949,886.946921443737,"Keratin+ Tumour"
"4000",1068.71102661597,1167.80988593156,"Keratin+ Tumour"
"4002",1071.54444444444,1375.36666666667,"Keratin+ Tumour"
"4003",1071.23157894737,1149.78157894737,"Keratin+ Tumour"
"4004",1067.18907563025,1488.67647058824,"Keratin+ Tumour"
"4005",1077.45802469136,1900,"Endothelial"
"4006",1065.08558558559,289.063063063063,"Immune"
"4007",1078.9173553719,310.423324150597,"p53+Tumour"
"4008",1076.17630465444,717.526093088858,"Immune"
"4009",1069.74251497006,1453.62574850299,"Keratin+ Tumour"
"4011",1070.68774703557,1725.79841897233,"Unidentified"
"4013",1069.07832898172,1186.29503916449,"Immune"
"4014",1073.43389830508,223.830508474576,"Immune"
"4015",1073.73295454545,239.670454545455,"Immune"
"4016",1070.72566371681,562.159292035398,"Immune"
"4018",1072.47368421053,1505.22556390977,"Keratin+ Tumour"
"4019",1071.68695652174,1094.03913043478,"Keratin+ Tumour"
"4020",1073.21960784314,1473.71764705882,"Keratin+ Tumour"
"4021",1078.31688804554,1529.68880455408,"Keratin+ Tumour"
"4022",1077.40445859873,972.885350318471,"Keratin+ Tumour"
"4023",1076.05,1076.59210526316,"Keratin+ Tumour"
"4025",1079.47186147186,640.997835497835,"Endothelial"
"4026",1077.50566893424,1395.30385487528,"Keratin+ Tumour"
"4027",1073.11464968153,1816.59872611465,"Mesenchymal"
"4028",1082.80738522954,483.801397205589,"p53+Tumour"
"4029",1073.59310344828,857.806896551724,"Keratin+ Tumour"
"4033",1076.46587537092,1432.54005934718,"Keratin+ Tumour"
"4034",1078.47931034483,81.7310344827586,"Immune"
"4035",1083.84698275862,211.299568965517,"Immune"
"4036",1078.39495798319,1023.81092436975,"Keratin+ Tumour"
"4037",1077.88698630137,1132.15068493151,"Keratin+ Tumour"
"4038",1081.71428571429,1157.20779220779,"Keratin+ Tumour"
"4039",1089.1067961165,451.178802588997,"p53+Tumour"
"4040",1079.32673267327,698.792079207921,"Immune"
"4041",1090.13477366255,904.001028806584,"Keratin+ Tumour"
"4043",1079.49720044793,1356.07838745801,"Keratin+ Tumour"
"4044",1083.06786427146,1998.60279441118,"p53+Tumour"
"4046",1083.47323340471,129.591006423983,"p53+Tumour"
"4048",1081.14387211368,264.490230905861,"Immune"
"4049",1083.35795454545,541.604166666667,"Immune"
"4050",1081.76271186441,663.404358353511,"Immune"
"4051",1082.17699115044,1057.08849557522,"Keratin+ Tumour"
"4053",1080.11239193084,1658.0144092219,"Mesenchymal"
"4054",1083.31145251397,1769.69413407821,"Keratin+ Tumour"
"4055",1080.22,576.284,"Immune"
"4056",1088.23900293255,1001.13049853372,"Keratin+ Tumour"
"4057",1081.18,1239.38333333333,"Immune"
"4058",1082.50909090909,1269.75454545455,"Immune"
"4059",1079.78466076696,1681.35693215339,"Keratin+ Tumour"
"4060",1083.62857142857,813.304761904762,"Keratin+ Tumour"
"4061",1081.02112676056,1189.77464788732,"Immune"
"4062",1082.19133574007,1829.17689530686,"Mesenchymal"
"4063",1080.92792792793,98.2207207207207,"p53+Tumour"
"4064",1088.81449275362,155.886956521739,"p53+Tumour"
"4065",1082.52715654952,1215.44728434505,"Immune"
"4067",1089.24038461538,756.271634615385,"Immune"
"4068",1082.67816091954,871.689655172414,"Keratin+ Tumour"
"4069",1085.15606936416,59.8901734104046,"Immune"
"4070",1099.45095948827,947.560767590618,"Keratin+ Tumour"
"4071",1094.34212840809,1463.15919085312,"Keratin+ Tumour"
"4074",1090.36277602524,1813.82018927445,"Mesenchymal"
"4076",1092.16734693878,1187.24489795918,"Immune"
"4077",1097.77633289987,1399.97399219766,"Keratin+ Tumour"
"4078",1091.14616321559,344.90012180268,"Keratin+ Tumour"
"4079",1098.05572755418,382.426212590299,"p53+Tumour"
"4080",1088.37278106509,776.597633136095,"Immune"
"4081",1092.34736842105,1039.80789473684,"Keratin+ Tumour"
"4082",1087.17834394904,1092.49681528662,"Keratin+ Tumour"
"4083",1089.16883116883,1379.31168831169,"Keratin+ Tumour"
"4084",1095.18472063854,1516.92132269099,"Keratin+ Tumour"
"4087",1092.48387096774,689.836405529954,"Immune"
"4088",1094,274.789156626506,"Immune"
"4089",1089.03921568627,601.150326797386,"Immune"
"4091",1091.58888888889,182.102777777778,"p53+Tumour"
"4092",1092.38805970149,706.962686567164,"Immune"
"4093",1091.55392156863,926.259803921569,"Keratin+ Tumour"
"4094",1098.84125,1107.1,"Keratin+ Tumour"
"4095",1092.00187969925,1861.19736842105,"Immune"
"4096",1100.66419753086,90.1234567901235,"p53+Tumour"
"4097",1094.28205128205,1260.42307692308,"Unidentified"
"4098",1093.53645833333,1794.4609375,"Mesenchymal"
"4099",1097.46411483254,1837.07655502392,"Immune"
"4101",1096.21860465116,1247.06046511628,"Endothelial"
"4102",1094.86567164179,1329.75,"Keratin+ Tumour"
"4103",1096.31210191083,52.4012738853503,"Immune"
"4104",1099.69616026711,1074.46410684474,"Keratin+ Tumour"
"4105",1100.94130434783,1694.3,"Immune"
"4106",1100.34210526316,206.018796992481,"Immune"
"4107",1095.3813229572,507.607003891051,"Immune"
"4108",1099.37096774194,586.174731182796,"Immune"
"4109",1091.90359477124,854.650326797386,"Keratin+ Tumour"
"4110",1098.40625,1308.25240384615,"Keratin+ Tumour"
"4111",1098.66079295154,1674.09691629956,"Unidentified"
"4112",1098.08708708709,630.687687687688,"Endothelial"
"4113",1107.02370990237,655.799163179916,"Endothelial"
"4114",1097.37313432836,672.701492537313,"Immune"
"4115",1098.8896713615,1137.08450704225,"Keratin+ Tumour"
"4116",1098.42857142857,1368.42207792208,"Keratin+ Tumour"
"4117",1094.18819188192,1645.85793357934,"Immune"
"4119",1106.63172043011,410.965053763441,"p53+Tumour"
"4122",1103.34435261708,613.895316804408,"Endothelial"
"4123",1099.43461538462,804.376923076923,"Immune"
"4124",1107.67836919592,973.87429218573,"Keratin+ Tumour"
"4126",1104.85086042065,2003.80879541109,"p53+Tumour"
"4127",1099.33333333333,719.158974358974,"Immune"
"4128",1103.48558758315,1209.24611973392,"Immune"
"4129",1099.88343558282,38.1656441717791,"Immune"
"4130",1107.29521829522,431.964656964657,"p53+Tumour"
"4131",1101.08968609865,820.188340807175,"Keratin+ Tumour"
"4132",1104.012,769.072,"Immune"
"4133",1108.0176366843,1973.54144620811,"p53+Tumour"
"4134",1106.5581127733,119.800920598389,"p53+Tumour"
"4135",1109.61647727273,193.911931818182,"p53+Tumour"
"4136",1104.58835758836,565.199584199584,"Immune"
"4138",1105.59932659933,1712.69696969697,"Immune"
"4139",1106.34,1775.486,"Unidentified"
"4141",1107.9375,225.23828125,"Immune"
"4142",1110.65957446809,1027.99290780142,"Keratin+ Tumour"
"4143",1101.07537688442,1161.93467336683,"Endothelial"
"4144",1103.19830028329,1230.41926345609,"Immune"
"4145",1107.33133433283,1423.02248875562,"Keratin+ Tumour"
"4146",1107.12074303406,263.879256965944,"Immune"
"4148",1105.52801358234,245.989813242784,"Immune"
"4149",1112.01488833747,288.45905707196,"Keratin+ Tumour"
"4150",1106.58270676692,67.2556390977444,"Immune"
"4151",1114.28220858896,176.028629856851,"p53+Tumour"
"4152",1117.98725573492,481.685641461342,"p53+Tumour"
"4153",1104.98951048951,736.744755244755,"Immune"
"4154",1109.08592321755,878.776965265082,"Keratin+ Tumour"
"4155",1108.64473684211,929.213815789474,"Keratin+ Tumour"
"4156",1108.70408163265,544.377551020408,"Immune"
"4157",1105.53164556962,1376.21518987342,"Keratin+ Tumour"
"4158",1105.59531772575,312.959866220736,"Keratin+ Tumour"
"4159",1104.48850574713,1284.90804597701,"Keratin+ Tumour"
"4160",1110.1512195122,346.375609756098,"Keratin+ Tumour"
"4161",1111.95038167939,359.522900763359,"Keratin+ Tumour"
"4164",1114.37450980392,1273.67058823529,"Mesenchymal"
"4166",1115.51465201465,1315.76007326007,"Keratin+ Tumour"
"4168",1118.12519809826,146.583201267829,"p53+Tumour"
"4170",1112.70642201835,1118.79357798165,"Immune"
"4171",1113.91988950276,1805.04419889503,"Immune"
"4172",1111.57865168539,1816.41573033708,"Immune"
"4173",1112.70446096654,1856.81598513011,"Mesenchymal"
"4174",1113.43312101911,510.87898089172,"Immune"
"4175",1110.40408163265,1341.17142857143,"Keratin+ Tumour"
"4176",1113.21372031662,1519.89182058048,"Keratin+ Tumour"
"4178",1113.91891891892,596.621621621622,"Immune"
"4179",1113.45698924731,1160.54301075269,"Endothelial"
"4182",1113.33333333333,1375.5,"Keratin+ Tumour"
"4183",1117.62715517241,1758.70905172414,"Immune"
"4187",1114.10204081633,724.170068027211,"Immune"
"4188",1115.24242424242,816.795454545455,"Immune"
"4189",1115.16758241758,1177.07967032967,"Immune"
"4190",1113.6192893401,1485.34010152284,"Keratin+ Tumour"
"4191",1117.91469194313,50.7962085308057,"Immune"
"4192",1117.61342592593,330.719907407407,"p53+Tumour"
"4194",1115.703125,1238.734375,"Immune"
"4195",1118.52208835341,1596.87951807229,"Unidentified"
"4196",1122.81165919283,35.0896860986547,"Immune"
"4197",1115.57335907336,681.542471042471,"Endothelial"
"4199",1127.28378378378,1360.92664092664,"Keratin+ Tumour"
"4201",1115.35504885993,1459.42671009772,"Keratin+ Tumour"
"4202",1116.72013651877,1642.57167235495,"Keratin+ Tumour"
"4204",1124.19883040936,633.12865497076,"Immune"
"4206",1116.91690544413,1738.04871060172,"Immune"
"4208",1120.92717086835,1504.76470588235,"Keratin+ Tumour"
"4209",1124.33080808081,1256.48737373737,"Immune"
"4211",1125.9375,378.358796296296,"p53+Tumour"
"4213",1128.79111842105,756.342105263158,"Immune"
"4214",1119.76721311475,799.488524590164,"Immune"
"4215",1127.0663507109,1153.04028436019,"Endothelial"
"4216",1126.50912778905,1433.77079107505,"Keratin+ Tumour"
"4217",1123.87401574803,1877.16535433071,"Endothelial"
"4218",1124.57708333333,704.070833333333,"Immune"
"4219",1122.07777777778,738.111111111111,"Immune"
"4220",1123.3431372549,1464.32352941176,"Keratin+ Tumour"
"4221",1122.36363636364,1568.82467532468,"Keratin+ Tumour"
"4223",1125.84162895928,1336.09049773756,"Keratin+ Tumour"
"4224",1122.71770334928,1387.44736842105,"Keratin+ Tumour"
"4225",1133.15687992989,1910.34969325153,"Endothelial"
"4230",1133.25,396.462890625,"p53+Tumour"
"4231",1128.44080604534,569.136020151133,"Immune"
"4232",1127.50442477876,773.622418879056,"Immune"
"4233",1126.30625,897.040625,"Mesenchymal"
"4234",1131.15337423313,111.112474437628,"p53+Tumour"
"4235",1124.52808988764,582.348314606742,"Immune"
"4236",1132.8302919708,1405.7700729927,"Keratin+ Tumour"
"4237",1129.67164179104,1455.35820895522,"Keratin+ Tumour"
"4238",1127.64341085271,1484.2480620155,"Keratin+ Tumour"
"4240",1128.78048780488,434.589430894309,"p53+Tumour"
"4241",1130.08352668213,1130.82366589327,"Endothelial"
"4242",1134.34608695652,1985.44695652174,"Immune"
"4243",1136.97276264591,364.906614785992,"p53+Tumour"
"4244",1132.7012987013,534.681818181818,"Immune"
"4245",1131.59507042254,614.366197183099,"Immune"
"4247",1134.5487804878,306.168699186992,"p53+Tumour"
"4248",1134.72210065646,327.724288840263,"p53+Tumour"
"4249",1139.12540716612,418.366449511401,"p53+Tumour"
"4250",1129.29090909091,601.104545454545,"Immune"
"4251",1132.7027027027,882.243243243243,"Mesenchymal"
"4252",1130.14917127072,1014.82044198895,"Immune"
"4253",1132.83614864865,1233.23310810811,"Immune"
"4254",1132.39093959732,1720.89261744966,"Unidentified"
"4255",1133.3296398892,726.739612188366,"Immune"
"4258",1134.18163672655,1185.47105788423,"Immune"
"4260",1124.52325581395,82.4593023255814,"Immune"
"4261",1131.3550295858,914.405325443787,"Immune"
"4262",1136.78560250391,957.928012519562,"Immune"
"4263",1131.13738019169,983.191693290735,"Keratin+ Tumour"
"4264",1131.56630824373,1799.91397849462,"Immune"
"4265",1135.41296928328,1313.41467576792,"Keratin+ Tumour"
"4266",1127.82,2009.49333333333,"Mesenchymal"
"4267",1134.04201680672,89.6890756302521,"Immune"
"4268",1137.02452830189,660.456603773585,"Immune"
"4270",1131.97037037037,1839.35555555556,"Immune"
"4272",1137.81932021467,1624.09302325581,"Keratin+ Tumour"
"4273",1139.71732026144,281.25,"p53+Tumour"
"4274",1136.1746031746,687.710317460317,"Endothelial"
"4275",1142.98874296435,1506.36210131332,"Keratin+ Tumour"
"4276",1135.21328671329,1945.32167832168,"Endothelial"
"4277",1146.09008097166,139.041497975708,"p53+Tumour"
"4279",1140.12804878049,1488.25609756098,"Keratin+ Tumour"
"4280",1144.06946983547,1688.87385740402,"Keratin+ Tumour"
"4281",1145.21518987342,233.379746835443,"p53+Tumour"
"4282",1141.46381093058,1861.0694239291,"Endothelial"
"4283",1154.05347593583,2005.31122994652,"Mesenchymal"
"4284",1140.74107142857,345.513392857143,"p53+Tumour"
"4286",1133.88311688312,2017.53246753247,"Mesenchymal"
"4287",1146.13502935421,165.41095890411,"p53+Tumour"
"4288",1143.06744868035,1115.59530791789,"Immune"
"4289",1149.19806094183,186.774238227147,"p53+Tumour"
"4292",1143.25622775801,1426.20284697509,"Keratin+ Tumour"
"4293",1149.60390763766,1474.66252220249,"Keratin+ Tumour"
"4295",1137.73668639053,1821.24852071006,"Immune"
"4296",1147.80738177624,71.9261822376009,"Immune"
"4297",1146.61111111111,981.925925925926,"Immune"
"4299",1146.36809815951,1933,"Endothelial"
"4300",1149.73626373626,744.226373626374,"Immune"
"4301",1154.21287779238,1380.08935611038,"Keratin+ Tumour"
"4302",1152.45949535193,627.239043824701,"p53+Tumour"
"4303",1147.25096525097,1155.98841698842,"Immune"
